urn:cts:latinLit:phi0893.phi005:1.3.14	an tragica desaevit et ampullatur in arte?
urn:cts:latinLit:phi0893.phi005:1.3.15	quid mihi Celsus agit? monitus multumque monendus,
urn:cts:latinLit:phi0893.phi005:1.3.16	privatas ut quaerat opes et tangere vitet
urn:cts:latinLit:phi0893.phi005:1.3.17	scripta Palatinus quaecumque recepit Apollo,
urn:cts:latinLit:phi0893.phi005:1.3.18	ne, si forte suas repetitum venerit olim
urn:cts:latinLit:phi0893.phi005:1.3.19	grex avium plumas, moveat cornicula risum
urn:cts:latinLit:phi0893.phi005:1.3.20	furtivis nudata coloribus, ipse quid audes?
urn:cts:latinLit:phi0893.phi005:1.3.21	quae circumvolitas agilis thyma? non tibi parvum
urn:cts:latinLit:phi0893.phi005:1.3.22	ingenium, non incultum est et turpiter hirtum.
urn:cts:latinLit:phi0893.phi005:1.3.23	seu linguam causis acuis seu civica iura
urn:cts:latinLit:phi0893.phi005:1.3.24	respondere paras seu condis amabile carmen,
urn:cts:latinLit:phi0893.phi005:1.3.25	prima feres hederae victricis praemia, quod si
urn:cts:latinLit:phi0893.phi005:1.3.26	frigida curarum fomenta relinquere posses,
urn:cts:latinLit:phi0893.phi005:1.3.27	quo te caelestis sapientia duceret, ires. hoc opus,
urn:cts:latinLit:phi0893.phi005:1.3.28	hoc studium parvi properemus et ampli,
urn:cts:latinLit:phi0893.phi005:1.3.29	si patriae volumus, si nobis vivere cari.
urn:cts:latinLit:phi0893.phi005:1.3.30	Debes hoc etiam rescribere, sit tibi curae
urn:cts:latinLit:phi0893.phi005:1.3.31	quantae conveniat Munatius; an male sarta
urn:cts:latinLit:phi0893.phi005:1.3.32	gratia nequiquam coit et rescinditur? at vos
urn:cts:latinLit:phi0893.phi005:1.3.33	seu calidus sanguis seu rerum inscitia vexat
urn:cts:latinLit:phi0893.phi005:1.3.34	indomita cervice feros, ubicumque locorum
urn:cts:latinLit:phi0893.phi005:1.3.35	vivitis, indigni fraternum rumpere foedus,
urn:cts:latinLit:phi0893.phi005:1.3.36	pascitur in vestrum reditum votiva iuvenca.

urn:cts:latinLit:phi0893.phi005:1.4.1	Albi, nostrorum sermonum candide iudex,
urn:cts:latinLit:phi0893.phi005:1.4.2	quid nunc te dicam facere in regione Pedana?
urn:cts:latinLit:phi0893.phi005:1.4.3	scribere quod Cassi Parmensis opuscula vincat,
urn:cts:latinLit:phi0893.phi005:1.4.4	an tacitum silvas inter reptare salubris,
urn:cts:latinLit:phi0893.phi005:1.4.5	curantem quidquid dignum sapiente bonoque est?
urn:cts:latinLit:phi0893.phi005:1.4.6	non tu corpus cras sine pectore: di tibi formam,
urn:cts:latinLit:phi0893.phi005:1.4.7	di tibi divitias dederunt artemque fruendi.
urn:cts:latinLit:phi0893.phi005:1.4.8	quid voveat dulci nutricula maius alumno,
urn:cts:latinLit:phi0893.phi005:1.4.9	qui sapere et fari possit quae sentiat, et cui
urn:cts:latinLit:phi0893.phi005:1.4.10	gratia, fama, valetudo contingat abunde,
urn:cts:latinLit:phi0893.phi005:1.4.11	et mundus victus non deficiente crumina?
urn:cts:latinLit:phi0893.phi005:1.4.12	Inter spem curamque, timores inter et iras
urn:cts:latinLit:phi0893.phi005:1.4.13	omnem crede diem tibi diluxisse supremum,
urn:cts:latinLit:phi0893.phi005:1.4.14	grata superveniet, quae non sperabitur hora.
urn:cts:latinLit:phi0893.phi005:1.4.15	me pinguem et nitidum bene curata cute vises,
urn:cts:latinLit:phi0893.phi005:1.4.16	cum ridere voles, Epicuri de grege porcum.

urn:cts:latinLit:phi0893.phi005:1.5.1	Si potes Archiacis conviva recumbere lectis
urn:cts:latinLit:phi0893.phi005:1.5.2	nec modica cenare times holus omne patella,
urn:cts:latinLit:phi0893.phi005:1.5.3	supremo te sole domi, Torquate, manebo,
urn:cts:latinLit:phi0893.phi005:1.5.4	vina bibes iterum Tauro diffusa palustris
urn:cts:latinLit:phi0893.phi005:1.5.5	inter Minturnas Sinuessanumque Petrinum.
urn:cts:latinLit:phi0893.phi005:1.5.6	si melius quid habes, arcesse, vel imperium fer.
urn:cts:latinLit:phi0893.phi005:1.5.7	iamdudum splendet focus et tibi munda supellex,
urn:cts:latinLit:phi0893.phi005:1.5.8	mitte levis spes et certamina divitiarum
urn:cts:latinLit:phi0893.phi005:1.5.9	et Moschi causam: cras nato Caesare festus
urn:cts:latinLit:phi0893.phi005:1.5.10	dat veniam somnumque dies; impune licebit
urn:cts:latinLit:phi0893.phi005:1.5.11	aestivam sermone benigno tendere noctem.
urn:cts:latinLit:phi0893.phi005:1.5.12	Quo mihi fortunam, si non conceditur uti?
urn:cts:latinLit:phi0893.phi005:1.5.13	parcus ob heredis curam nimiumque severus
urn:cts:latinLit:phi0893.phi005:1.5.14	adsidet insano, potare et spargere flores
urn:cts:latinLit:phi0893.phi005:1.5.15	incipiam, patiarque vel inconsultus haberi.
urn:cts:latinLit:phi0893.phi005:1.5.16	quid non ebrietas dissignat ? operta recludit,
urn:cts:latinLit:phi0893.phi005:1.5.17	spes iubet esse ratas, ad proelia trudit inertem,
urn:cts:latinLit:phi0893.phi005:1.5.18	sollicitis animis onus eximit, addocet artes.
urn:cts:latinLit:phi0893.phi005:1.5.19	fecundi calices quem non fecere disertum?
urn:cts:latinLit:phi0893.phi005:1.5.20	contracta quem non in paupertate solutum?
urn:cts:latinLit:phi0893.phi005:1.5.21	Haec ego procurare et idoneus imperor et non
urn:cts:latinLit:phi0893.phi005:1.5.22	invitus, ne turpe toral, ne sordida mappa
urn:cts:latinLit:phi0893.phi005:1.5.23	corruget naris, ne non et cantharus et lanx
urn:cts:latinLit:phi0893.phi005:1.5.24	ostendat tibi te, ne fidos inter amicos
urn:cts:latinLit:phi0893.phi005:1.5.25	sit qui dicta foras eliminet, ut coeat par
urn:cts:latinLit:phi0893.phi005:1.5.26	iungaturque pari. Butram tibi Septiciumque,
urn:cts:latinLit:phi0893.phi005:1.5.27	et nisi cena prior potiorque puella Sabinum
urn:cts:latinLit:phi0893.phi005:1.5.28	detinet, adsumam. locus est et pluribus umbris:
urn:cts:latinLit:phi0893.phi005:1.5.29	sed nimis arta premunt olidae convivia caprae,
urn:cts:latinLit:phi0893.phi005:1.5.30	tu quotus esse velis rescribe et rebus omissis
urn:cts:latinLit:phi0893.phi005:1.5.31	atria servantem postico falle clientem.

urn:cts:latinLit:phi0893.phi005:1.6.1	Nil admirari prope res est una, Numici,
urn:cts:latinLit:phi0893.phi005:1.6.2	solaque quae possit facere et servare beatum,
urn:cts:latinLit:phi0893.phi005:1.6.3	hunc solem et stellas et decedentia certis
urn:cts:latinLit:phi0893.phi005:1.6.4	tempora momentis sunt qui formidine nulla
urn:cts:latinLit:phi0893.phi005:1.6.5	imbuti spectent: quid censes munera terrae,
urn:cts:latinLit:phi0893.phi005:1.6.6	quid maris extremos Arabas ditantis et Indos,
urn:cts:latinLit:phi0893.phi005:1.6.7	ludicra quid, plausus et amici dona Quiritis,
urn:cts:latinLit:phi0893.phi005:1.6.8	quo spectanda modo, quo sensu credis et ore?
urn:cts:latinLit:phi0893.phi005:1.6.9	Qui timet his adversa, fere miratur eodem
urn:cts:latinLit:phi0893.phi005:1.6.10	quo cupiens pacto: pavor est utrobique molestus,
urn:cts:latinLit:phi0893.phi005:1.6.11	improvisa simul species exterret utrumque.
urn:cts:latinLit:phi0893.phi005:1.6.12	gaudeat an doleat, cupiat metuatne, quid ad rem,
urn:cts:latinLit:phi0893.phi005:1.6.13	si, quicquid vidit melius peiusve sua spe,
urn:cts:latinLit:phi0893.phi005:1.6.14	defixis oculis animoque et corpore torpet?
urn:cts:latinLit:phi0893.phi005:1.6.15	insani sapiens nomen ferat, aequus iniqui,
urn:cts:latinLit:phi0893.phi005:1.6.16	ultra quam satis est Virtutem si petat ipsam.
urn:cts:latinLit:phi0893.phi005:1.6.17	I nunc, argentum et marmor vetus aeraque et artes
urn:cts:latinLit:phi0893.phi005:1.6.18	suspice, cum gemmis Tyrios mirare colores;
urn:cts:latinLit:phi0893.phi005:1.6.19	gaude quod spectant oculi te mille loquentem;
urn:cts:latinLit:phi0893.phi005:1.6.20	navus mane forum et vespertinus pete tectum,
urn:cts:latinLit:phi0893.phi005:1.6.21	ne plus frumenti dotalibus emetat agris
urn:cts:latinLit:phi0893.phi005:1.6.22	Mutus et (indignum, quod sit peioribus ortus)
urn:cts:latinLit:phi0893.phi005:1.6.23	hic tibi sit potius quam tu mirabilis illi.
urn:cts:latinLit:phi0893.phi005:1.6.24	quidquid sub terra est, in apricum proferet aetas,
urn:cts:latinLit:phi0893.phi005:1.6.25	defodiet condetque nitentia, cum bene notum
urn:cts:latinLit:phi0893.phi005:1.6.26	porticus Agrippae, via te conspexerit Appi,
urn:cts:latinLit:phi0893.phi005:1.6.27	ire tamen restat Numa quo devenit et Ancus.
urn:cts:latinLit:phi0893.phi005:1.6.28	Si latus aut renes morbo temptantur acuto,
urn:cts:latinLit:phi0893.phi005:1.6.29	quaere fugam morbi, vis recte vivere: quis non?
urn:cts:latinLit:phi0893.phi005:1.6.30	si Virtus hoc una potest dare, fortis omissis
urn:cts:latinLit:phi0893.phi005:1.6.31	hoc age deliciis. Virtutem verba putas et
urn:cts:latinLit:phi0893.phi005:1.6.32	lucum ligna: cave ne portus occupet alter,
urn:cts:latinLit:phi0893.phi005:1.6.33	ne Cibyratica, ne Bithyna negotia perdas;
urn:cts:latinLit:phi0893.phi005:1.6.34	mille talenta rotundentur, totidem altera, porro et
urn:cts:latinLit:phi0893.phi005:1.6.35	tertia succedant et quae pars quadret acervum.
urn:cts:latinLit:phi0893.phi005:1.6.36	scilicet uxorem cum dote fidemque et amicos
urn:cts:latinLit:phi0893.phi005:1.6.37	et genus et formam regina Pecunia donat,
urn:cts:latinLit:phi0893.phi005:1.6.38	ac bene nummatum decorat Suadela Venusque,
urn:cts:latinLit:phi0893.phi005:1.6.39	mancupiis locuples eget aeris Cappadocum rex:
urn:cts:latinLit:phi0893.phi005:1.6.40	ne fueris hic tu. chlamydes Lucullus, ut aiunt,
urn:cts:latinLit:phi0893.phi005:1.6.41	si posset centum scaenae praebere rogatus,
