urn:cts:latinLit:phi0690.phi001:3.6	et sucus pecori et lac subducitur agnis.
urn:cts:latinLit:phi0690.phi001:3.7	Parcius ista viris tamen obicienda memento:
urn:cts:latinLit:phi0690.phi001:3.8	novimus et qui te, transversa tuentibus hircis,
urn:cts:latinLit:phi0690.phi001:3.9	et quo—sed faciles Nymphae risere—sacello.
urn:cts:latinLit:phi0690.phi001:3.10	Tum, credo, cum me arbustum videre Miconis
urn:cts:latinLit:phi0690.phi001:3.11	atque mala vitis incidere falce novellas.
urn:cts:latinLit:phi0690.phi001:3.12	Aut hic ad veteres fagos cum Daphnidis arcum
urn:cts:latinLit:phi0690.phi001:3.13	fregisti et calamos quae tu, perverse Menalca,
urn:cts:latinLit:phi0690.phi001:3.14	et cum vidisti puero donata, dolebas,
urn:cts:latinLit:phi0690.phi001:3.15	et si non aliqua nocuisses, mortuus esses.
urn:cts:latinLit:phi0690.phi001:3.16	Quid domini faciant, audent cum talia fures!
urn:cts:latinLit:phi0690.phi001:3.17	non ego te vidi Damonis, pessime, caprum
urn:cts:latinLit:phi0690.phi001:3.18	excipere insidiis, multum latrante Lycisca?
urn:cts:latinLit:phi0690.phi001:3.19	et cum clamarem: “Quo nunc se proripit ille?
urn:cts:latinLit:phi0690.phi001:3.20	Tityre, coge pecus,” tu post carecta latebas.
urn:cts:latinLit:phi0690.phi001:3.21	An mihi cantando victus non redderet ille
urn:cts:latinLit:phi0690.phi001:3.22	quem mea carminibus meruisset fistula caprum?
urn:cts:latinLit:phi0690.phi001:3.23	Si nescis, meus ille caper fuit; et mihi Damon
urn:cts:latinLit:phi0690.phi001:3.24	ipse fatebatur, sed reddere posse negabat.
urn:cts:latinLit:phi0690.phi001:3.25	Cantando tu illum, aut umquam tibi fistula cera
urn:cts:latinLit:phi0690.phi001:3.26	iuncta fuit? Non tu in triviis, indocte, solebas
urn:cts:latinLit:phi0690.phi001:3.27	stridenti miserum stipula disperdere carmen?
urn:cts:latinLit:phi0690.phi001:3.28	Vis ergo inter nos quid possit uterque vicissim
urn:cts:latinLit:phi0690.phi001:3.29	experiamur? Ego hanc vitulam—ne forte recuses,
urn:cts:latinLit:phi0690.phi001:3.30	bis venit ad mulctram, binos alit ubere fetus—
urn:cts:latinLit:phi0690.phi001:3.31	depono: tu dic, mecum quo pignore certes.
urn:cts:latinLit:phi0690.phi001:3.32	De grege non ausim quicquam deponere tecum.
urn:cts:latinLit:phi0690.phi001:3.33	Est mihi namque domi pater, est iniusta noverca;
urn:cts:latinLit:phi0690.phi001:3.34	bisque die numerant ambo pecus, alter et haedos.
urn:cts:latinLit:phi0690.phi001:3.35	Verum, id quod multo tute ipse fatebere maius,
urn:cts:latinLit:phi0690.phi001:3.36	insanire libet quoniam tibi, pocula ponam
urn:cts:latinLit:phi0690.phi001:3.37	fagina, caelatum divini opus Alcimedontis;
urn:cts:latinLit:phi0690.phi001:3.38	lenta quibus torno facili superaddita vitis
urn:cts:latinLit:phi0690.phi001:3.39	diffusos hedera vestit pallente corymbos:
urn:cts:latinLit:phi0690.phi001:3.40	in medio duo signa, Conon, et—quis fuit alter,
urn:cts:latinLit:phi0690.phi001:3.41	descripsit radio totum qui gentibus orbem,
urn:cts:latinLit:phi0690.phi001:3.42	tempora quae messor, quae curvus arator haberet?
urn:cts:latinLit:phi0690.phi001:3.43	Necdum illis labra admovi, sed condita servo.
urn:cts:latinLit:phi0690.phi001:3.44	Et nobis idem Alcimedon duo pocula fecit,
urn:cts:latinLit:phi0690.phi001:3.45	et molli circum est ansas amplexus acantho,
urn:cts:latinLit:phi0690.phi001:3.46	Orpheaque in medio posuit silvasque sequentis.
urn:cts:latinLit:phi0690.phi001:3.47	Necdum illis labra admovi, sed condita servo:
urn:cts:latinLit:phi0690.phi001:3.48	si ad vitulam spectas, nihil est quod pocula laudes.
urn:cts:latinLit:phi0690.phi001:3.49	Nunquam hodie effugies; veniam, quocumque vocari
urn:cts:latinLit:phi0690.phi001:3.50	audiat haec tantum—vel qui venit ecce Palaemon
urn:cts:latinLit:phi0690.phi001:3.51	efficiam posthac ne quemquam voce lacessas.
urn:cts:latinLit:phi0690.phi001:3.52	Quin age, si quid habes, in me mora non erit ulla,
urn:cts:latinLit:phi0690.phi001:3.53	nec quemquam fugio: tantum, vicine Palaemon,
urn:cts:latinLit:phi0690.phi001:3.54	sensibus haec imis, res est non parva, reponas.
urn:cts:latinLit:phi0690.phi001:3.55	Dicite, quandoquidem in molli consedimus herba:
urn:cts:latinLit:phi0690.phi001:3.56	et nunc omnis ager, nunc omnis parturit arbos,
urn:cts:latinLit:phi0690.phi001:3.57	nunc frondent silvae, nunc formosissimus annus.
urn:cts:latinLit:phi0690.phi001:3.58	Incipe, Darmoeta; tu deinde sequere Menalca:
urn:cts:latinLit:phi0690.phi001:3.59	alternis dicetis; amant alterna Camenae.
urn:cts:latinLit:phi0690.phi001:3.60	Ab Iove principium, Musae; Iovis omnia plena:
urn:cts:latinLit:phi0690.phi001:3.61	ille colit terras, illi mea carmina curae.
urn:cts:latinLit:phi0690.phi001:3.62	Et me Phoebus amat; Phoebo sua semper apud me
urn:cts:latinLit:phi0690.phi001:3.63	munera sunt, lauri et suave rubens hyacinthus.
urn:cts:latinLit:phi0690.phi001:3.64	Malo me Galatea petit, lasciva puella,
urn:cts:latinLit:phi0690.phi001:3.65	et fugit ad salices, et se cupit ante videri.
urn:cts:latinLit:phi0690.phi001:3.66	At mihi sese offert ultro, meus ignis, Amyntas,
urn:cts:latinLit:phi0690.phi001:3.67	notior ut iam sit canibus non Delia nostris.
urn:cts:latinLit:phi0690.phi001:3.68	Parta meae Veneri sunt munera: namque notavi
urn:cts:latinLit:phi0690.phi001:3.69	ipse locum, aëriae quo congessere palumbes.
urn:cts:latinLit:phi0690.phi001:3.70	Quod potui, puero silvestri ex arbore lecta
urn:cts:latinLit:phi0690.phi001:3.71	aurea mala decem misi; cras altera mittam.
urn:cts:latinLit:phi0690.phi001:3.72	O quotiens et quae nobis Galatea locuta est!
urn:cts:latinLit:phi0690.phi001:3.73	partem aliquam, venti, divom referatis ad auris!
urn:cts:latinLit:phi0690.phi001:3.74	Quid prodest, quod me ipse animo non spernis, Amynta.
urn:cts:latinLit:phi0690.phi001:3.75	si, dum tu sectaris apros, ego retia servo?
urn:cts:latinLit:phi0690.phi001:3.76	Phyllida mitte mihi: meus est natalis, Iolla;
urn:cts:latinLit:phi0690.phi001:3.77	cum faciam vitula pro frugibus, ipse venito.
urn:cts:latinLit:phi0690.phi001:3.78	Phyllida amo ante alias; nam me discedere flevit,
urn:cts:latinLit:phi0690.phi001:3.79	et longum “formose, vale, vale,” inquit, “Iolla.”
urn:cts:latinLit:phi0690.phi001:3.80	Triste lupus stabulis, maturis frugibus imbres.
urn:cts:latinLit:phi0690.phi001:3.81	arboribus venti, nobis Amaryllidis irae.
urn:cts:latinLit:phi0690.phi001:3.82	Dulce satis umor, depulsis arbutus haedis,
urn:cts:latinLit:phi0690.phi001:3.83	lenta salix feto pecori, mihi solus Amyntas.
urn:cts:latinLit:phi0690.phi001:3.84	Pollio amat nostram, quamvis est rustica, Musam:
urn:cts:latinLit:phi0690.phi001:3.85	Pierides vitulam lectori pascite vestro.
urn:cts:latinLit:phi0690.phi001:3.86	Pollio et ipse facit nova carmina: pascite taurum,
urn:cts:latinLit:phi0690.phi001:3.87	iam cornu petat et pedibus qui spargat arenam.
urn:cts:latinLit:phi0690.phi001:3.88	Qui te, Pollio, amat, veniat quo te quoque gaudet:
urn:cts:latinLit:phi0690.phi001:3.89	mella fluant illi, ferat et rubus asper amomum.
urn:cts:latinLit:phi0690.phi001:3.90	Qui Bavium non odit, amet tua carmina, Maevi,
urn:cts:latinLit:phi0690.phi001:3.91	atque idem iungat vulpes et mulgeat hircos.
urn:cts:latinLit:phi0690.phi001:3.92	Qui legitis flores et humi nascentia fraga,
urn:cts:latinLit:phi0690.phi001:3.93	frigidus, O pueri, fugite hinc, latet anguis in herba.
urn:cts:latinLit:phi0690.phi001:3.94	Parcite, oves, nimium procedere; non bene ripae
urn:cts:latinLit:phi0690.phi001:3.95	creditur; ipse aries etiam nunc vellera siccat.
urn:cts:latinLit:phi0690.phi001:3.96	Tityre, pascentes a flumine reice capellas:
urn:cts:latinLit:phi0690.phi001:3.97	ipse ubi tempus erit, omnis in fonte lavabo.
urn:cts:latinLit:phi0690.phi001:3.98	Cogite ovis, pueri; si lac praeceperit aestus,
urn:cts:latinLit:phi0690.phi001:3.99	ut nuper, frustra pressabimus ubera palmis.
urn:cts:latinLit:phi0690.phi001:3.100	Heu, heu, quam pingui macer est mihi taurus in ervo!
urn:cts:latinLit:phi0690.phi001:3.101	Idem amor exitium est pecori pecorisque magistro.
urn:cts:latinLit:phi0690.phi001:3.102	His certe neque amor causa est; vix ossibus haerent.
urn:cts:latinLit:phi0690.phi001:3.103	nescio quis teneros oculus mihi fascinat agnos.
urn:cts:latinLit:phi0690.phi001:3.104	Dic, quibus in terris—et eris mihi magnus Apollo—
urn:cts:latinLit:phi0690.phi001:3.105	tris pateat caeli spatium non amplius ulnas.
urn:cts:latinLit:phi0690.phi001:3.106	Dic, quibus in terris inscripti nomina regum
urn:cts:latinLit:phi0690.phi001:3.107	nascantur flores, et Phyllida solus habeto.
urn:cts:latinLit:phi0690.phi001:3.108	Non nostrum inter vos tantas componere lites.
urn:cts:latinLit:phi0690.phi001:3.109	Et vitula tu dignus, et hic, et quisquis amores
urn:cts:latinLit:phi0690.phi001:3.110	aut metuet dulces, aut experietur amaros.
urn:cts:latinLit:phi0690.phi001:3.111	Claudite iam rivos, pueri, sat prata biberunt.
urn:cts:latinLit:phi0690.phi001:4.1	Sicelides Musae, paulo maiora canamus!
urn:cts:latinLit:phi0690.phi001:4.2	Non omnis arbusta iuvant humilesque myricae;
urn:cts:latinLit:phi0690.phi001:4.3	si canimus silvas, silvae sint consule dignae.
urn:cts:latinLit:phi0690.phi001:4.4	Ultima Cumaei venit iam carminis aetas;
urn:cts:latinLit:phi0690.phi001:4.5	magnus ab integro saeclorum nascitur ordo:
urn:cts:latinLit:phi0690.phi001:4.6	iam redit et Virgo, redeunt Saturnia regna;
urn:cts:latinLit:phi0690.phi001:4.7	iam nova progenies caelo demittitur alto.
urn:cts:latinLit:phi0690.phi001:4.8	Tu modo nascenti puero, quo ferrea primum
urn:cts:latinLit:phi0690.phi001:4.9	desinet ac toto surget gens aurea mundo,
