urn:cts:latinLit:phi0893.phi003:2.1	"Beatus ille qui procul negotiis,
urn:cts:latinLit:phi0893.phi003:2.2	ut prisca gens mortalium,
urn:cts:latinLit:phi0893.phi003:2.3	paterna rura bubus exercet suis
urn:cts:latinLit:phi0893.phi003:2.4	solutus omni faenore
urn:cts:latinLit:phi0893.phi003:2.5	neque excitatur classico miles truci
urn:cts:latinLit:phi0893.phi003:2.6	neque horret iratum mare
urn:cts:latinLit:phi0893.phi003:2.7	forumque vitat et superba civium
urn:cts:latinLit:phi0893.phi003:2.8	potentiorum limina.
urn:cts:latinLit:phi0893.phi003:2.9	ergo aut adulta vitium propagine
urn:cts:latinLit:phi0893.phi003:2.10	altas maritat populos
urn:cts:latinLit:phi0893.phi003:2.11	aut in reducta valle mugientium
urn:cts:latinLit:phi0893.phi003:2.12	prospectat errantis greges
urn:cts:latinLit:phi0893.phi003:2.13	inutilisque falce ramos amputans
urn:cts:latinLit:phi0893.phi003:2.14	feliciores inserit
urn:cts:latinLit:phi0893.phi003:2.15	aut pressa puris mella condit amphoris
urn:cts:latinLit:phi0893.phi003:2.16	aut tondet infirmas ovis.
urn:cts:latinLit:phi0893.phi003:2.17	vel cum decorum mitibus pomis caput
urn:cts:latinLit:phi0893.phi003:2.18	Autumnus agris extulit,
urn:cts:latinLit:phi0893.phi003:2.19	ut gaudet insitiva decerpens pira
urn:cts:latinLit:phi0893.phi003:2.20	certantem et uvam purpurae,
urn:cts:latinLit:phi0893.phi003:2.21	qua muneretur te, Priape, et te, pater
urn:cts:latinLit:phi0893.phi003:2.22	Silvane, tutor finium.
urn:cts:latinLit:phi0893.phi003:2.23	libet iacere modo sub antiqua ilice,
urn:cts:latinLit:phi0893.phi003:2.24	modo in tenaci gramine:
urn:cts:latinLit:phi0893.phi003:2.25	labuntur altis interim ripis aquae,
urn:cts:latinLit:phi0893.phi003:2.26	queruntur in Silvis aves
urn:cts:latinLit:phi0893.phi003:2.27	frondesque lymphis obstrepunt manantibus,
urn:cts:latinLit:phi0893.phi003:2.28	somnos quod invitet levis.
urn:cts:latinLit:phi0893.phi003:2.29	at cum tonantis annus hibernus Iovis
urn:cts:latinLit:phi0893.phi003:2.30	imbris nivisque conparat,
urn:cts:latinLit:phi0893.phi003:2.31	aut trudit acris hinc et hinc multa cane
urn:cts:latinLit:phi0893.phi003:2.32	apros in obstantis plagas
urn:cts:latinLit:phi0893.phi003:2.33	aut amite levi rara tendit retia
urn:cts:latinLit:phi0893.phi003:2.34	turdis edacibus dolos
urn:cts:latinLit:phi0893.phi003:2.35	pavidumque leporem et advenam laqueo gruem
urn:cts:latinLit:phi0893.phi003:2.36	iucunda captat praemia.
urn:cts:latinLit:phi0893.phi003:2.37	quis non malarum quas amor curas habet
urn:cts:latinLit:phi0893.phi003:2.38	haec inter obliviscitur?
urn:cts:latinLit:phi0893.phi003:2.39	quodsi pudica mulier in partem iuvet
urn:cts:latinLit:phi0893.phi003:2.40	domum atque dulcis liberos,
urn:cts:latinLit:phi0893.phi003:2.41	Sabina qualis aut perusta Solibus
urn:cts:latinLit:phi0893.phi003:2.42	pernicis uxor Apuli,
urn:cts:latinLit:phi0893.phi003:2.43	sacrum vetustis exstruat lignis focum
urn:cts:latinLit:phi0893.phi003:2.44	lassi Sub adventum viri
urn:cts:latinLit:phi0893.phi003:2.45	claudensque textis cratibus laetum pecus
urn:cts:latinLit:phi0893.phi003:2.46	distenta siccet ubera
urn:cts:latinLit:phi0893.phi003:2.47	et horna dulci vina promens dolio
urn:cts:latinLit:phi0893.phi003:2.48	dapes inemptas adparet:
urn:cts:latinLit:phi0893.phi003:2.49	non me Lucrina iuverint conchylia
urn:cts:latinLit:phi0893.phi003:2.50	magisve rhombus aut scari,
urn:cts:latinLit:phi0893.phi003:2.51	siquos Eois intonata fluctibus
urn:cts:latinLit:phi0893.phi003:2.52	hiems ad hoc vertat mare,
urn:cts:latinLit:phi0893.phi003:2.53	non Afra avis descendat in ventrem meum,
urn:cts:latinLit:phi0893.phi003:2.54	non attagen Ionicus
urn:cts:latinLit:phi0893.phi003:2.55	iucundior quam lecta de pinguissimis
urn:cts:latinLit:phi0893.phi003:2.56	oliva ramis arborum
urn:cts:latinLit:phi0893.phi003:2.57	aut herba lapathi prata amantis et gravi
urn:cts:latinLit:phi0893.phi003:2.58	malvae salubres corpori
urn:cts:latinLit:phi0893.phi003:2.59	vel agna festis caesa Terminalibus
urn:cts:latinLit:phi0893.phi003:2.60	vel haedus ereptus lupo.
urn:cts:latinLit:phi0893.phi003:2.61	has inter epulas ut iuvat pastas ovis
urn:cts:latinLit:phi0893.phi003:2.62	videre properantis domum,
urn:cts:latinLit:phi0893.phi003:2.63	videre fessos vomerem inversum boves
urn:cts:latinLit:phi0893.phi003:2.64	collo trahentis languido
urn:cts:latinLit:phi0893.phi003:2.65	positosque vernas, ditis examen domus,
urn:cts:latinLit:phi0893.phi003:2.66	circum renidentis Laris."
urn:cts:latinLit:phi0893.phi003:2.67	haec ubi locutus faenerator Alfius,
urn:cts:latinLit:phi0893.phi003:2.68	iam iam futurus rusticus,
urn:cts:latinLit:phi0893.phi003:2.69	omnem redegit idibus pecuniam,
urn:cts:latinLit:phi0893.phi003:2.70	quaerit kalendis ponere.

urn:cts:latinLit:phi0893.phi003:3.1	Parentis olim siquis inpia manu
urn:cts:latinLit:phi0893.phi003:3.2	senile guttur fregerit,
urn:cts:latinLit:phi0893.phi003:3.3	edit cicutis alium nocentius.
urn:cts:latinLit:phi0893.phi003:3.4	o dura messorum ilia.
